"INTERVAL_END","'1098->1056'","'1058->1059'","'1057->1056'","'1017->1007'","'1115->1015'","'1015->1115'","'1103->1061'","'1135->1231'","'1260->1261'","'1072->1061'","'1070->1069'","'1122->1123'","'1124->1133'","'1137->1136'","'1127->1089'","'1085->1086'","'1088->1089'","'1172->1171'","'1165->1532'","'1544->1539'","'1539->1537'","'1075->1076'","'1078->1077'","'1076->1075'","'1182->1515'","'1090->1573'","'1573->1538'","'1095->1096'","'1006->1081'","'1080->1130'","'1156->1170'","'1059->1060'","'1058->1057'","'1160->1154'","'1091->1092'","'1126->1120'","'1124->1123'","'1140->1138'","'1089->1127'","'1127->1229'","'1059->1171'","'1184->1173'","'1173->1174'","'1543->1529'","'1532->1527'","'1534->1544'","'1076->1077'","'1062->1107'","'1573->1090'","'1067->1096'","'1095->1133'","'1172->1170'","'1097->1098'","'1059->1058'","'1056->1098'","'1007->1115'","'1162->1154'","'1239->1231'","'1129->1260'","'1132->1092'","'1092->1091'","'1069->1070'","'1070->1097'","'1099->1061'","'1061->1072'","'1140->1271'","'1088->1087'","'1087->1088'","'1270->1071'","'1158->1546'","'1539->1544'","'1063->1064'","'1538->1573'","'1096->1095'","'1170->1156'","'1081->1006'","'1084->1083'","'1005->1002'","'1002->1006'","'1055->1097'","'1057->1058'","'1103->1162'","'1154->1160'","'1161->1160'","'1189->1178'","'1134->1142'","'1261->1129'","'1131->1129'","'1097->1070'","'1128->1126'","'1084->1090'","'1090->1084'","'1527->1533'","'1157->1528'","'1544->1534'","'1063->1062'","'1156->1068'","'1006->1002'","'1005->1083'","'1081->1080'","'1170->1172'","'1060->1025'","'1134->1178'","'1125->1131'","'1094->1093'","'1132->1093'","'1094->1164'","'1099->1055'","'1123->1124'","'1229->1127'","'1087->1086'","'1084->1085'","'1171->1172'","'1530->1523'","'1533->1523'","'1523->1530'","'1546->1158'","'1064->1075'","'1064->1063'","'1181->1515'","'1130->1080'","'1056->1057'","'1060->1059'","'1097->1055'","'1015->1025'","'1061->1103'","'1142->1134'","'1178->1189'","'1231->1239'","'1131->1125'","'1093->1132'","'1069->1068'","'1121->1122'","'1133->1124'","'1123->1122'","'1120->1126'","'1126->1128'","'1171->1059'","'1529->1530'","'1532->1165'","'1075->1064'","'1515->1181'","'1174->1181'","'1133->1095'","'1096->1067'","'1067->1068'","'1068->1156'","'1025->1060'","'1098->1097'","'1025->1015'","'1115->1007'","'1007->1017'","'1160->1161'","'1154->1162'","'1162->1103'","'1125->1142'","'1189->1135'","'1135->1189'","'1074->1072'","'1061->1099'","'1137->1128'","'1120->1121'","'1121->1120'","'1128->1137'","'1271->1136'","'1271->1140'","'1089->1088'","'1086->1085'","'1086->1087'","'1155->1071'","'1082->1006'","'1082->1270'","'1174->1173'","'1533->1527'","'1527->1532'","'1529->1543'","'1543->1546'","'1528->1534'","'1537->1539'","'1181->1174'","'1515->1182'","'1068->1067'","'1002->1005'","'1083->1005'","'1231->1135'","'1178->1134'","'1142->1125'","'1129->1131'","'1164->1094'","'1092->1132'","'1093->1094'","'1068->1069'","'1055->1099'","'1072->1074'","'1136->1137'","'1122->1121'","'1138->1140'","'1136->1271'","'1085->1084'","'1071->1270'","'1270->1082'","'1006->1082'","'1071->1155'","'1172->1184'","'1173->1184'","'1184->1172'","'1546->1543'","'1523->1180'","'1180->1533'","'1530->1529'","'1534->1528'","'1528->1157'","'1107->1062'","'1062->1063'","'1077->1078'","'1077->1076'","'1080->1081'","'1083->1084'"
01/JUL/23 05:45:00.000000000 AM,0,0,0,0,0,0,0,21.62,355.53,0,0,0,80.76,59.94,0,0,0,0,179.17,131.67,103.75,62.82,95.89,57.25,104.67,0,0,128,58.8,51.56,0,0,0,0,0,0,0,47.2,0,256.67,0,0,0,119.67,121.67,34.86,68.93,0,0,168.17,205.67,142.19,0,0,0,0,93.63,107.2,0,76.4,0,94.33,0,0,138,67,0,125.67,0,0,0,74.71,0,242.6,89.56,95.09,130.71,108.33,60.63,0,0,0,0,0,98.5,0,211.5,0,0,51.78,0,0,122,0,45.33,0,220.8,50.17,92.91,170,0,0,0,0,99.33,25.25,0,0,0,0,81.59,93,0,0,77.25,0,0,118.92,88.81,122.8,66.79,0,0,0,0,0,0,98.91,98.38,0,23.86,0,0,79.83,0,0,47.4,276.33,0,171.33,82.11,101.25,0,203.75,186.67,129.8,0,0,0,0,0,0,0,85.4,0,0,54.15,47.33,108.25,0,40.87,0,0,41.23,59.89,70.67,0,308.5,73.5,0,81.57,114.67,0,0,0,0,0,179,99.33,0,97.43,125.5,106.88,111.17,0,0,0,0,386.33,86.67,0,122.25,0,0,60.29,0,44.33,59,76.89,0,112.2,0,0,0,0,153.58,95.33,9.86,110.33,0,0,0,0,0,87.69,59,147.78,130.21
01/JUL/23 06:00:00.000000000 AM,0,0,0,0,0,0,0,23.33,347.7,0,0,0,82.41,59.38,0,0,0,0,193,124.43,109,68.22,84.82,81.75,99.75,0,0,171.83,0,39,110.43,0,0,0,130.75,0,0,47,0,240.75,336.75,0,0,0,115,43.91,70.33,0,0,170.36,192,128.5,0,0,0,0,87,103.8,0,72,127.33,106.14,0,0,89.4,67.75,121.33,149.75,0,0,132,78.09,0,196.22,101.08,99.4,168.6,112.76,60.71,0,0,0,0,0,90.43,0,203.86,0,0,52.63,0,0,133,97,45.93,0,240.33,59.57,90.67,173.44,0,0,0,0,101.2,29.5,0,0,0,0,79.89,107.54,0,0,85.17,0,0,115.17,75.8,145,49.11,0,0,0,0,0,0,101.32,104,0,25.5,0,0,76.83,0,0,52.75,0,0,182,83.93,126.33,0,221.29,160.33,131.25,0,0,0,0,0,0,0,91.25,0,0,53.05,45.67,123.57,0,40.52,0,0,41.8,55,69.5,0,198.5,84.5,0,100.5,0,0,0,0,0,91.67,181,0,0,91,121.67,118,122.22,24.86,0,0,0,0,80.14,102.25,0,0,96.57,58.64,0,48.18,57.14,85.57,0,118.83,0,0,176.67,0,148.67,0,20,80.5,0,335.8,0,0,0,86,55.29,142,123.56
01/JUL/23 06:15:00.000000000 AM,0,0,0,0,0,0,0,24.62,351.95,0,0,0,84.75,59.13,0,348,0,0,0,126.17,120,72.43,81.11,77.25,122.83,0,0,161.2,59.2,34.44,88.75,0,0,0,113.71,0,0,45.27,0,305.6,0,0,0,0,0,30.69,77.91,0,0,172.08,207.29,145.5,0,0,0,0,85.75,103.21,0,81.64,159.57,77.17,0,0,129.22,65.25,0,0,0,0,126,94.67,0,172.08,105.5,90.75,136.75,106.88,60.63,0,0,0,0,0,97.27,0,213.5,0,0,51.53,0,0,117,117.2,45,0,237.33,49,106.36,159.8,149.75,0,0,0,98.56,28.67,0,0,0,244.75,86.11,103.92,0,0,0,0,0,121.67,86.33,135.5,53.57,0,0,0,0,0,0,100.11,105.26,0,20.75,0,0,75.85,0,0,52.45,0,0,174,83.91,110.8,0,191.86,180,135,232.67,0,0,0,0,0,0,94.2,0,0,52.33,45.71,99.6,0,40.5,0,0,41.71,60,66.85,0,279.67,69.53,0,74.63,132.25,0,0,0,123,95.14,200.5,129.2,0,94.17,121.75,106.9,109.13,26.71,0,0,0,388.83,94.75,102.67,172.33,0,82.4,59.21,0,42.78,58.13,90.05,0,388,140.6,0,163.33,0,165.47,94.14,32.33,0,0,0,127.63,0,0,75.88,57.5,0,134.31
01/JUL/23 06:30:00.000000000 AM,0,0,0,0,0,0,0,23.35,350.97,72.57,58.75,0,86.09,60.63,0,0,0,0,191.17,123.45,109,64,90.47,66.92,115,0,0,159.89,55,53.76,91.67,0,0,0,128,0,0,46.43,0,264,0,0,0,110,116.29,26.74,64.44,0,0,218.46,210,141.43,0,0,0,0,86.91,101.44,0,77.56,171.57,67.5,0,0,93.33,64.14,140.25,128,0,0,117,83.92,0,169.67,92.38,95.67,138.78,107.57,70.17,0,0,0,0,0,98.91,0,192.75,0,0,52.18,0,0,117.33,110.4,44.2,0,235.91,48.8,101.07,181.69,151.25,0,0,0,104.18,25.33,385.8,0,0,236.67,78.89,90.83,132.33,0,78.7,0,0,111.46,90.59,0,60.67,0,0,0,0,0,0,102.67,101.61,0,26,0,0,70.36,0,0,51.66,0,0,161.33,81.71,104.29,0,203,0,134.8,0,0,0,0,0,0,0,126,0,0,53.65,46.8,110.57,0,41.87,0,0,42.13,55.88,69.89,0,307.36,61.13,0,0,125.25,0,0,259,0,0,212.6,156.75,0,90.67,121.44,109.64,112,0,0,0,0,368.33,93.88,94,0,0,0,59.04,0,44.58,58.8,109.63,0,0,0,0,181.88,0,172.2,96.6,9.89,96.33,0,196,0,0,0,92.94,59.07,159.63,139.71
01/JUL/23 06:45:00.000000000 AM,0,0,0,0,0,0,0,22.85,346.91,78.13,107.27,0,82.6,58.95,0,0,0,295.67,182.57,0,0,52.5,80.17,110.13,116,0,0,171.29,54.67,61.5,94.86,0,0,0,151.86,0,0,46.33,0,227.67,341.2,0,0,102.75,120.2,64.83,59,0,0,232.5,208.14,167.08,0,0,0,0,93.42,102.58,0,70.57,122.67,100.11,0,0,152.5,69.58,115.6,142.5,0,0,128,84.1,0,167.69,86.56,66.75,134.53,109.82,56.25,0,0,0,0,0,99.22,0,213.4,0,0,50.74,0,0,108.33,0,49.17,0,0,53.1,115.73,174,172.67,0,0,0,106.27,37.4,0,31.83,0,267,69.4,122.64,119.67,0,80.63,0,0,105.78,91.59,134.75,65.63,0,0,0,0,0,0,100.38,101.8,0,25.86,0,0,76.61,0,0,51.5,0,0,162.6,87.7,109,0,186.5,160.5,184.57,249.5,0,0,0,0,0,0,117.8,0,0,54.5,47.5,113.83,0,39.85,0,0,40.84,56.1,67.8,0,301.22,56.79,0,95.1,126.67,0,126,116.71,117,0,206.75,112.25,0,87.67,154.4,101,112.13,25.15,0,0,0,399.67,103.5,95.5,132.5,0,88.13,56.87,0,45,57.33,100.65,0,94.5,0,0,0,0,163.3,84.89,17.38,123,0,194,114.83,0,0,91,57.4,145.45,127.15
01/JUL/23 07:00:00.000000000 AM,0,0,0,0,0,0,0,20.93,344.58,71.33,86.5,0,86.83,59.3,0,310.25,0,0,224.67,119.5,0,74,84.6,71,110.5,0,0,175.69,0,60.83,87.18,0,0,0,145.25,0,0,46,0,247.4,302.6,0,0,134.5,117.8,58.42,73,0,0,200.8,205.43,147.38,0,0,0,0,86.63,104.25,0,92.06,206.75,99.92,0,0,107.29,63.71,129.67,145.33,0,0,132.36,95.5,0,176.89,91.83,93,125.5,111.9,89.6,0,0,0,0,0,99,0,217.67,0,0,51.18,0,0,110.67,132.75,48.46,0,227.63,36,97.22,202.63,167.18,0,0,0,104.33,26.89,391.44,19,0,218.86,76.55,97,109,0,88.89,0,0,125.67,97.85,119.17,65.76,0,0,0,0,0,0,99.22,99.91,0,23.11,147.25,0,77.82,0,0,51.02,330,0,196.75,82.78,113.57,0,204.9,199.63,137,237,0,0,0,0,0,0,103.78,0,0,51.06,46.56,139,0,40.39,0,0,40.55,60.17,68.92,0,272.56,66.67,0,88.18,109.6,0,125.8,132.43,113.2,92.5,200.25,128.4,0,106,129.25,103.36,96.67,24.75,0,0,0,384.8,89.44,94,180.4,0,85,58.25,0,48,54.8,101.65,0,143.5,106.75,0,175.78,241.67,187,98.4,3.67,89.83,0,184.89,127.3,0,0,87.43,54.18,164.33,140.45
01/JUL/23 07:15:00.000000000 AM,0,0,0,0,0,0,0,22.42,345.49,83.14,86.3,0,83.32,58.16,0,329,0,0,184.67,125.33,103.33,73.67,90.88,102.2,101.83,0,0,179.29,71.57,47.54,94.21,0,0,0,113.29,0,0,47.33,0,264.88,0,644,0,116.33,253,47.52,78.54,0,0,190.92,223,143.17,0,0,0,0,111.75,110.05,0,79.29,185.25,78.2,0,152,119.78,71.21,0,160.67,0,0,131.17,81.73,0,203.25,96,105,143.88,108.53,69.38,0,0,0,0,0,98.77,0,0,0,0,49.52,0,0,0,116.5,46,0,238.25,44.33,87.63,209.75,161.58,0,0,0,102.6,28.86,0,28,0,269,68.62,116.71,0,0,103.6,0,0,144.2,100.35,145.36,51.41,0,0,0,0,0,0,98.7,103.81,0,18.75,116.67,0,77.39,0,0,51.37,0,0,204.33,83,127.63,0,214.14,174,176.33,243.88,0,0,0,0,0,0,99.59,0,0,52.56,45.8,121.33,0,41.47,0,0,39.88,57.3,65.89,0,312.33,75.7,0,0,111.67,0,292.4,118,111.67,87.25,226.33,102.4,0,94.15,160.38,102.44,104.4,28.67,0,0,0,442.25,84.56,96.57,241,20.75,78,59.52,0,42.94,55,88.9,0,106,0,0,163.5,0,186.22,100.33,16.45,0,0,195,125.2,0,0,78.4,61.6,170.14,121.71
01/JUL/23 07:30:00.000000000 AM,0,0,0,0,0,0,0,22.21,348.12,74.57,111.86,0,83.59,59.4,0,1284.25,0,138,217.33,126.2,107.22,53.25,86.82,76.4,122.13,0,0,206,91.38,53.29,98.33,0,0,0,118.38,0,0,46,0,240,0,0,0,110,160.2,28.86,52,0,0,188.95,215.6,150.93,0,0,0,0,112.8,104.42,0,77.73,168.83,86.18,0,212.2,130.67,65.19,0,162.2,0,0,134.67,95.22,0,173.67,89.41,81.17,161.14,106.08,76.33,0,0,0,0,0,102.08,0,215,0,0,52.51,0,0,128.33,105.29,49.94,0,271,45.86,113.41,165.91,173.78,0,0,0,93.27,28.5,398.17,39.33,0,241,82.24,144.6,133,0,89.57,0,0,162,103.53,136.6,58.19,0,0,0,0,0,0,101.71,106.29,0,24.75,176.8,0,76.38,0,0,51.73,0,0,169.5,82.9,127.8,0,199.76,171.86,160.5,268,0,0,0,0,0,0,124.94,0,0,53.93,48,118,183.86,40.8,0,0,38.84,56.28,67,0,352.29,67.15,0,79.6,127.5,0,117.43,140.63,0,94.29,202.18,134,0,92,148.69,101.43,98.06,24,0,0,0,412,111.78,105.56,169.75,0,99.58,57.84,0,45.91,54.67,87.33,0,100,0,0,167,0,183.44,100.17,11,94.43,0,188.25,124.17,0,0,80.75,82.94,167.46,127.5
01/JUL/23 07:45:00.000000000 AM,0,0,0,0,0,0,0,24.17,340.16,96.75,108.56,0,84.32,59.98,0,406.33,0,129.29,178.11,147.8,109.44,65.5,89,100.17,131.88,0,0,195.77,68.25,56.82,91.06,0,0,0,133.73,0,0,48.25,0,302.38,0,1041.75,0,0,134.5,34.48,57.25,0,0,184.75,221.14,149.8,0,0,0,0,106.4,105.15,0,78.56,184.75,102.9,0,0,158.25,66.84,0,155,0,0,154.4,97,0,217.71,95,156.17,122.76,107.5,81.25,0,0,0,0,0,99.84,0,210.75,0,0,52.17,0,0,120,123.7,48.64,0,236.22,69.18,112.05,203.63,144.8,0,0,0,100.67,40,378.33,0,0,268.17,79.64,138.07,0,0,90.67,0,0,122.33,109.07,143.33,56.68,0,0,0,0,0,0,101.37,101.1,0,28.33,0,0,78.38,0,0,52.1,305.5,0,172.83,80.67,123.88,0,202.88,159.55,145.13,256.8,0,0,0,0,0,0,113.24,0,0,52.42,46.07,157.38,0,40.7,0,0,40.62,56.17,66.73,0,307.2,85.46,0,75.75,164.63,0,0,121.6,115.33,99.78,224,126.67,0,101.81,144,115.3,107.19,25.1,0,0,0,391,91.17,104.71,0,15.33,128.22,59.31,0,43.19,53.73,109.62,0,0,0,0,196.21,244.67,185.56,84.56,8.57,0,0,226.2,132.4,0,0,76,73.38,164.57,125.75
01/JUL/23 08:00:00.000000000 AM,0,0,0,0,0,0,0,22.4,347.62,93.67,68,0,82.46,59.22,0,438.17,0,139.17,193.6,127.15,110.08,62,91.67,82.89,113.47,0,0,186.89,60.6,73.56,88.69,0,0,0,152.63,0,0,48.25,0,276.33,373.4,0,0,143,127,33.12,54.63,0,0,220.76,228.67,183.95,0,0,0,0,114.13,106.13,0,88.25,169.67,107.17,0,0,92.2,65.82,0,0,0,0,148.5,116.63,0,193.77,97,95,170.42,112.64,58.83,0,0,0,0,0,98.27,0,203.33,0,0,51,0,0,136.6,117,49.13,0,267.1,60.38,103.13,187.67,132.5,0,0,0,112.81,30.17,404.33,29.75,0,277.43,80.12,107.68,166.2,0,90.67,0,0,126.6,121.33,147.29,45.73,0,0,0,0,0,0,101.04,102.75,0,26.6,134.33,0,79.7,0,0,52.35,365.71,0,175.33,92.64,117.09,0,223.83,190.44,151,275.83,0,0,0,0,0,0,119.67,0,0,53.83,47.89,112.7,214,41.8,0,0,42.04,58.69,60.4,0,312.07,57.56,0,0,107.17,0,212.5,188.5,115.43,96.2,222.82,107.43,0,94.86,164.36,106.11,113,25.6,0,0,0,390.33,93.67,102.38,0,17,68.71,59.31,0,44.88,58.3,99.5,0,141.67,161.33,0,186.3,0,174.89,93.33,5.25,94.11,0,216.5,155.25,0,0,80.88,81.77,150.13,132.45
01/JUL/23 08:15:00.000000000 AM,0,0,0,0,0,0,0,21.4,345.71,80.2,145.38,0,85.36,59.56,0,337.11,0,146.33,198.38,130.11,116.93,86.14,87.17,119.4,127.7,0,0,188.44,61.6,70.5,90.08,0,0,0,161.25,0,0,46.96,0,288.6,0,0,0,111.82,155.57,47.66,55.36,0,0,212.52,216,148.43,0,0,0,0,130.17,103.41,0,87.35,137.86,95.58,0,181.5,128,70,0,171.1,0,0,143.62,108.5,0,217.67,106.94,118.83,118,118.47,93.33,0,0,0,0,0,100.85,0,209.67,0,0,52.19,0,0,167.14,102.38,50.57,0,250,81.75,100.12,201.55,128.4,0,0,0,101.47,38.63,361.33,35.29,0,286,74.08,98.71,153.75,0,99.75,0,0,131.07,142.05,159.18,49.06,0,0,0,0,0,0,102.67,106.71,0,25.71,162,0,86.75,0,0,51.98,0,0,198.23,91.47,119.27,0,224,202.63,153.64,273.5,0,0,0,0,0,0,107.74,0,0,53.15,47.1,128,0,41.95,0,0,40.52,61.12,66.59,0,533.67,64.5,0,228,151.33,0,0,166.5,0,97.67,223.12,124.25,0,97.29,148.13,118.6,97.69,25.33,0,0,0,401.29,116.11,104.79,214.9,0,126.25,61.81,0,45.4,57.36,123.65,0,101.7,131.6,0,200.13,0,203.75,88.14,16.2,120.25,0,247.83,128.83,0,0,78.76,83.86,174.63,125.92
01/JUL/23 08:30:00.000000000 AM,0,0,0,0,0,0,0,21.86,348.53,96.33,136.38,0,88.26,59.18,0,358.67,0,151,226.3,135.36,111,76.2,89.35,67.21,129.39,0,0,195.06,94.25,86.95,87.93,0,0,0,196,0,0,48.21,0,267.13,0,229.33,0,118.86,160.44,56.81,68.18,0,0,200.08,227.88,158.88,0,0,0,0,99.75,106.88,0,88.27,158.75,94.71,0,0,157,69.26,0,157.5,0,0,168.78,106.74,0,228.62,94.78,104.82,155.82,122.77,96.78,0,0,0,0,0,96.67,0,209.29,0,0,53.79,0,0,148.17,123.22,46,0,254,46.54,101,208.67,168.14,0,0,0,105.44,30.44,438.5,21.88,0,251.67,78.73,120.24,0,0,99.14,0,0,152.4,108.94,131.33,63.77,0,0,0,0,0,0,103.32,105.33,0,35.67,237.33,0,80.85,0,0,52.72,310,0,0,81.64,118.07,0,222.33,204.76,151.74,266.88,0,0,0,0,0,0,117.71,0,0,56.08,47,135.8,245.6,41.7,0,0,40.44,58.22,67.69,0,335.4,79.88,0,96.83,179.6,0,389,0,112,100.58,254.8,137.25,0,96.9,174.5,103.44,100.63,27.17,0,0,0,415.67,100.73,118.1,206.25,0,130.63,60.78,0,45.92,56.29,118.05,0,122.71,146.67,0,187.67,0,179.83,97.7,7.25,123.14,0,246.86,165.33,0,0,85.05,80.32,179.08,130.35
01/JUL/23 08:45:00.000000000 AM,0,0,0,0,0,0,0,22.54,348.26,85.25,121.14,0,91.8,60.82,0,0,0,0,208.22,150.67,113.4,67.91,84.77,102.24,126.44,0,0,234.29,75.5,64.83,85.67,0,0,0,162.55,0,0,48.24,0,344.5,410.5,218.33,0,125.75,169.7,35.78,56.13,0,0,202.32,229.14,179,0,0,0,0,98.21,105.48,0,99.15,166.38,98.27,0,195.75,115.57,67.06,125.4,155,0,0,154.27,118,0,251,94.72,128.13,128.06,111.57,79.5,0,0,0,0,0,105,0,212.33,0,0,52.09,0,0,123.71,130.43,46.89,0,269.79,42.8,91.05,202.94,161.81,0,0,0,109.25,37.36,443.6,30.25,0,285,99.75,84,357.75,0,83.77,0,0,145.57,134.36,152.38,45.12,0,0,0,0,0,0,102.95,106.95,0,41.81,202,0,83.98,0,0,54.05,410.67,0,199.07,89.47,127.73,0,242.15,188.3,155.71,288,0,0,0,0,0,0,109.57,0,0,55.5,49.07,148.57,0,42.11,0,0,42.33,57.42,64.83,0,315.07,63.25,0,146,165.3,0,565.33,147.56,114.5,90.18,335,147.7,0,103.36,160.63,111.45,95.33,25.85,0,0,0,429.75,105,124.7,180.88,13.83,108.17,60.97,0,44.86,57.92,118.48,0,106.14,211.4,0,194.11,0,202.12,89.69,19.75,87.5,0,295,156.5,0,0,82.15,80.74,185.88,123.57
01/JUL/23 09:00:00.000000000 AM,0,0,0,0,0,0,0,24.14,349.87,92,109.24,0,89.09,60.38,0,385.2,0,150.25,196,146.71,112.46,61.42,103.79,135.73,127.21,0,0,209.14,59,68.39,87.2,0,0,0,175.33,0,0,47.52,0,302.67,677.67,0,0,116.55,205.71,46.64,56.95,0,0,216.32,239.44,200.47,0,0,0,0,111.3,110.76,0,89.17,174.67,97.09,0,234.43,94.43,69.68,0,174.57,0,0,140.31,117.89,0,276.2,96.16,108.18,144.07,126.09,96.25,0,0,0,0,0,102.08,0,209,0,0,50.46,0,0,153.14,133.7,54.18,0,265.5,40,114.82,210.53,173.85,0,0,0,108.83,41.55,408.5,24,0,366.4,95.58,91.21,144.67,0,112.68,0,0,129.33,135.06,147.42,61.74,0,0,0,0,0,0,102.18,107.08,0,29.42,212.9,0,81.06,0,0,53.17,0,0,183.08,93.32,126.23,0,231.73,200.18,168.57,273.75,0,0,0,0,0,0,88.26,0,0,54.09,48.93,150,244.4,41.27,0,0,42.27,60.14,67.35,0,352.88,67.55,0,113.2,170.63,0,161,196.33,110.22,101,273.86,123.22,0,111.23,153.67,110.6,101.74,24.42,0,0,0,429.33,86.33,101.64,291,15,124.24,60.91,0,44.27,57.04,125.3,0,151.78,124,0,200.86,353.5,188.33,99.24,14.31,97.6,0,565.2,138.09,0,0,75.5,76.29,179.09,139.48
01/JUL/23 09:15:00.000000000 AM,0,0,0,0,0,0,0,24.33,351.27,89,105.41,0,91.24,62.04,0,321.43,0,0,208.21,159.8,114.13,86.07,108.32,95.3,110.09,0,0,202.6,50.4,40.72,84.88,0,0,0,162.15,0,0,45.21,0,292.86,365.43,442.75,0,137.5,208.1,42,101.4,0,0,217.45,234.38,182.5,0,0,0,0,109.22,109.87,569,95.58,189.5,111.58,0,0,152.33,67.68,200,166.38,0,0,154.39,95,0,215.5,95.67,131.44,142.84,109.33,99.63,0,0,0,0,0,110.21,0,219.14,0,0,53.54,0,0,112.82,119.5,49.39,0,252.78,51.45,110.35,211.87,173.69,0,0,0,116.48,28.1,401.13,49.33,0,264.77,92.03,123.46,143.5,0,120.87,0,0,128.33,132,142.31,52.82,0,0,0,0,0,0,102.14,104,0,34.33,177.33,0,89.13,0,0,54,423.86,0,204.33,91.08,120.88,0,234.88,195,193.36,292.67,0,0,0,0,0,0,102.9,0,0,54.45,47.77,155.96,305.5,41.84,0,0,42.35,59.79,67.6,0,346.43,67.9,0,78.5,141.29,0,153.71,154,115,93.59,306.5,126.13,0,100.39,186,106.93,110.33,27.27,0,0,0,433.92,100.6,129.44,154,22.33,90.93,63.17,0,43.65,58.37,127,0,116.12,182,0,199.68,304,187.9,108,14.77,96,0,245,128.14,0,0,80.57,60.38,185,137.41
01/JUL/23 09:30:00.000000000 AM,0,0,0,0,0,0,0,24.19,361.16,88.93,123,0,92.28,60.51,0,355.18,0,0,214.59,140.19,123.92,80.8,97.81,120.73,135.5,0,0,240.29,56.5,68.42,90.47,0,0,0,169.33,0,0,49.89,0,291.15,0,0,0,124.9,195.17,41.54,75.38,0,0,233.89,246,181.09,0,0,0,0,103.89,107.16,0,109.03,195.2,97.32,0,0,119.17,69.23,155.25,169.56,0,0,147,135.85,0,359.63,100.26,134.79,146.44,114.23,101.64,0,0,0,0,0,96.69,0,0,0,0,54.11,0,0,157.33,136.6,49.98,0,336.53,51.38,114.88,230.71,162.81,0,0,0,114.13,30.15,407.4,33.17,0,273,89.04,104.35,162.55,0,129.29,0,0,153.8,161.24,151.39,72.31,0,0,0,0,0,0,102.52,108.09,0,40.61,202.38,0,84.23,0,0,53.55,0,0,228.2,94.53,123.31,0,251.57,191.63,153.96,271.2,0,0,0,0,0,0,131.17,0,0,54.84,48.4,164.13,262.2,42.45,0,0,41.85,54.6,67.65,0,404.63,82.87,0,141.94,170.7,0,161.14,180.5,115.6,103.5,265,121.67,0,116.62,159.6,107.13,124.46,23.21,0,0,0,416.9,117.69,104.88,197.29,0,110.94,60.93,0,45.15,55.16,124.73,0,145.2,321,0,218.12,0,227.47,109.08,17.56,107.62,0,307.65,163.23,0,0,98.93,78.22,185.57,132.76
01/JUL/23 09:45:00.000000000 AM,0,0,0,0,0,0,0,23.64,354.7,79.5,129.82,0,97.75,62.21,0,402.5,0,176.67,229.28,133.14,122.77,91.47,91.48,86.38,121.68,0,0,210.4,83.67,32.65,89.65,0,0,0,182.54,0,0,48.04,0,259,377.67,257.45,0,120.38,193.13,31.25,75.67,0,0,212.77,248.89,183.71,0,0,0,0,106.53,112.23,0,100.28,141.2,121.28,0,257.33,122.09,66.44,281,157.33,0,0,153.47,152,0,230.4,97.5,153.38,147.07,115.31,110.78,0,0,0,0,0,100.91,0,218.83,0,0,54.49,0,0,128.56,135.79,54.86,0,384.38,53.93,103.57,211.13,148.72,0,0,0,111.94,45.92,417,40.7,0,373,98.38,105.52,174.8,0,120.42,0,0,169.83,152.45,143.4,49.6,0,0,0,0,0,0,105.94,112.5,0,35.64,211.83,0,84.7,0,0,54.77,322.33,0,197.82,96.3,130.5,0,234.14,212.82,187.14,324.2,0,0,0,0,0,0,114,0,0,54.8,49.32,144.94,213.33,46.99,0,0,41.62,59.18,65.05,0,347.07,71.78,0,161.83,149.36,0,151.31,178.82,115.29,109.08,282,127.25,0,108.48,196.27,107.4,109.33,28.22,0,0,0,419.89,110.27,116.41,196.67,20.25,108.94,60.84,0,45.42,55.5,139.68,0,152.12,125,0,215.63,719.33,206.92,101.35,17.55,109.59,0,529.75,160.83,0,0,81.56,67.5,195.2,152.71
01/JUL/23 10:00:00.000000000 AM,0,0,0,0,0,0,0,23.35,352.37,97.4,141.52,0,95.95,60.85,0,383.25,0,131.67,241.44,145.42,118.28,85.61,95.67,130,128.36,0,0,203.81,64,80.31,91.41,0,0,0,186.27,0,0,46.39,0,296.8,407.5,244.6,0,130.35,217.07,45.24,68.89,0,0,235.48,253.67,180.65,0,0,0,0,112.35,116.03,4129.67,115.41,208.91,104.38,0,241.33,130.9,64.46,0,175.07,0,0,157.91,136.71,0,279.14,97.92,171.4,128.43,127.18,103.25,0,0,0,0,0,103.88,0,212.11,0,0,54.93,0,0,145.82,122.38,53.9,0,313,77.56,108.46,208.71,179.59,0,0,0,102.18,48.69,416.55,29.83,0,314.83,101.98,139.63,205.25,0,122.92,0,0,167.61,165.85,185.53,74.85,0,0,0,0,0,0,103.53,119.2,0,48.5,184.14,0,84.05,0,0,54.36,461.75,0,223.35,91.13,130.55,0,244.53,235.78,188.82,308.44,0,0,0,0,0,0,133.65,0,0,55.35,49.15,148.36,209,46.1,0,0,39.91,59.82,68.05,0,357.82,86.41,0,170.81,131.38,0,148.27,208.2,118.8,96.56,266,147.18,0,113.17,194.86,104.93,113.97,26.18,0,0,0,450.38,116.55,128.8,257.4,18.67,125.79,61.65,0,45.23,56.71,130.38,0,140.56,185.63,0,211,470,205.83,99.17,13.04,127.35,0,960.4,162.5,0,0,83.39,70.86,204.76,138.76
